194,Fight with artillery and tanks,10.0,0.0,15.0,7.0,12.0,3.0,2.0,10.0,134.0,74.0,15.0,21.0,1.0,26.0,2.0,27.0,223.0,62.0,42.0,55.0,64.0,24.0,34.0,34.0,44.0,51.0,30.0,99.0,13.0,26.0,45.0,54.0,27.0,35.0,18.0,16.0,16.0,6.0,4.0,3.0,39.0,19.0,77.0,55.0,29.0,15.0,83.0,15.0,35.0,42.0,18.0,63.0,19.0,17.0,10.0,37.0,62.0,36.0,94.0,72.0,22.0,151.0,96.0,202.0,443.0,266.0,270.0,302.0,308.0,146.0,396.0,202.0,256.0,99.0,108.0,21.0
195,Employ aerial weapons,27.0,38.0,13.0,5.0,9.0,4.0,8.0,17.0,94.0,45.0,7.0,1.0,13.0,6.0,8.0,97.0,82.0,142.0,61.0,111.0,121.0,24.0,6.0,42.0,14.0,178.0,172.0,307.0,100.0,35.0,22.0,105.0,24.0,2.0,41.0,45.0,2.0,0.0,0.0,5.0,17.0,16.0,85.0,19.0,18.0,94.0,30.0,10.0,12.0,19.0,134.0,56.0,50.0,50.0,57.0,77.0,13.0,20.0,21.0,26.0,29.0,823.0,923.0,601.0,306.0,364.0,210.0,476.0,213.0,114.0,194.0,237.0,149.0,354.0,172.0,33.0
196,Violate ceasefire ,7.0,5.0,8.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,36.0,0.0,0.0,0.0,0.0,85.0,2.0,1.0,2.0,14.0,4.0
201,Engage in mass expulsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Engage in mass killings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,2.0,0.0,5.0,1.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,26.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,19.0,0.0,12.0,26.0,21.0,5.0,24.0,0.0,3.0,2.0,2.0,0.0,14.0,3.0,18.0,5.0,0.0
203,Engage in ethnic cleansing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
211,Appeal for economic cooperation,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
213,Appeal for judicial cooperation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Appeal for intelligence,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,10.0,0.0,0.0,11.0,8.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,29.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0
231,Appeal for economic aid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,7.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,4.0,2.0,6.0,2.0,11.0,6.0,0.0,2.0,3.0,0.0,7.0,0.0,13.0,2.0,0.0,3.0,1.0,5.0,0.0,14.0,0.0,0.0,7.0,8.0,6.0,6.0,3.0,10.0,2.0,0.0,1.0,0.0,0.0
232,Appeal for military aid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Appeal for humanitarian aid,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,8.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,23.0,3.0,4.0,7.0,8.0,5.0,3.0,6.0,12.0,2.0,4.0,6.0,4.0,0.0
234,Appeal for military protection or peacekeeping,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0,10.0,13.0,3.0,7.0,13.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,5.0,0.0
241,Appeal for change in leadership,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,39.0,20.0,31.0,78.0,50.0,7.0,4.0,69.0,20.0,26.0,4.0,10.0,13.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,1.0,1.0,10.0,0.0,4.0,13.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0
242,Appeal for policy change,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
243,Appeal for rights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
244,"Appeal for change in institutions, regime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Appeal for easing of popular dissent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Appeal for release of persons or property,6.0,0.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,8.0,0.0,2.0,4.0,13.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,21.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,3.0,10.0,0.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,13.0,0.0
256,Appeal for de-escalation of military engagement,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,11.0,18.0,3.0,6.0,60.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,28.0,2.0,5.0,1.0,10.0,19.0,47.0,142.0,72.0,25.0,18.0,36.0,7.0,26.0,3.0,18.0,5.0,2.0,2.0,8.0,2.0
311,Express intent to cooperate economically,16.0,0.0,2.0,1.0,1.0,4.0,0.0,6.0,10.0,13.0,7.0,23.0,10.0,15.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,13.0,1.0,2.0,2.0,3.0,0.0,7.0,4.0,2.0,3.0,6.0,2.0,6.0,1.0,0.0,7.0,0.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,24.0,1.0,12.0,1.0,4.0,0.0,15.0,12.0,2.0,2.0,0.0,4.0,4.0,14.0,14.0,0.0,7.0,1.0,1.0,4.0,2.0
312,Express intent to cooperate militarily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Express intent to provide economic aid,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,21.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,4.0,12.0,1.0,0.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
332,Express intent to provide military aid,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,15.0,7.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,9.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,10.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,8.0,4.0,9.0,0.0,3.0,2.0,12.0,5.0,1.0,0.0,1.0,20.0,51.0,17.0,20.0,5.0,8.0,11.0,4.0,3.0,10.0,11.0,7.0,2.0,11.0,0.0
333,Express intent to provide humanitarian aid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,56.0,11.0,0.0,12.0,12.0,8.0,5.0,5.0,1.0,5.0,0.0,12.0,25.0,0.0
334,Express intent to provide military protection or peacekeeping,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
341,Express intent to change leadership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,"Express intent to change institutions, regime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Express intent to release persons or property,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,7.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,16.0,3.0,12.0,4.0,4.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,6.0,2.0,7.0,0.0,1.0,9.0,17.0,11.0,8.0,0.0,5.0,2.0,15.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
356,Express intent to de-escalate military engagement ,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,17.0,9.0,0.0,5.0,7.0,2.0,0.0,9.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,13.0,0.0,0.0,5.0,2.0,1.0,4.0,15.0,6.0,1.0,39.0,17.0,0.0,0.0,33.0,2.0,5.0,23.0,56.0,37.0,49.0,1.0,0.0,10.0,0.0,96.0,11.0,4.0,48.0,15.0,0.0
811,Ease restrictions on political freedoms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
813,Ease curfew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,Accede to demands for change in leadership,0.0,2.0,1.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,7.0,95.0,395.0,651.0,607.0,231.0,134.0,59.0,87.0,112.0,256.0,243.0,91.0,130.0,119.0,55.0,77.0,68.0,60.0,20.0,34.0,20.0,12.0,11.0,16.0,7.0,19.0,7.0,4.0,1.0,12.0,13.0,10.0,31.0,7.0,10.0,18.0,5.0,49.0,16.0,68.0,83.0,50.0,34.0,63.0,223.0,166.0,32.0,59.0,296.0,157.0,150.0,169.0,63.0,37.0,20.0,15.0,32.0,17.0,0.0,29.0,22.0,13.0,23.0,22.0,2.0
833,Accede to demands for rights,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,12.0,1.0,2.0,3.0,9.0,13.0,0.0,2.0,4.0,5.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0
834,"Accede to demands for change in institutions, regime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,"Return, release person(s)",97.0,26.0,34.0,94.0,62.0,23.0,13.0,54.0,78.0,102.0,75.0,57.0,73.0,114.0,80.0,60.0,56.0,44.0,37.0,75.0,59.0,273.0,40.0,105.0,110.0,65.0,67.0,48.0,33.0,90.0,55.0,42.0,35.0,31.0,30.0,33.0,80.0,19.0,9.0,36.0,23.0,94.0,76.0,30.0,40.0,56.0,40.0,86.0,112.0,103.0,42.0,47.0,28.0,118.0,69.0,57.0,32.0,83.0,230.0,77.0,71.0,138.0,253.0,26.0,127.0,43.0,194.0,258.0,18.0,125.0,41.0,67.0,24.0,128.0,67.0,14.0
842,"Return, release property",0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,6.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,4.0,0.0
861,Receive deployment of peacekeepers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,Receive inspectors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Allow delivery of humanitarian aid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,33.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
871,"Declare truce, ceasefire",95.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,7.0,6.0,45.0,10.0,7.0,5.0,13.0,26.0,2.0,12.0,0.0,4.0,0.0,9.0,17.0,3.0,2.0,2.0,11.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,7.0,5.0,12.0,8.0,10.0,2.0,0.0,7.0,14.0,10.0,1.0,56.0,22.0,13.0,2.0,37.0,1.0,22.0,93.0,69.0,11.0,83.0,5.0,7.0,6.0,0.0,67.0,53.0,12.0,15.0,54.0,0.0
872,Ease military blockade,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
873,Demobilize armed forces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
874,Retreat or surrender militarily,18.0,0.0,0.0,1.0,1.0,0.0,4.0,7.0,7.0,1.0,21.0,3.0,30.0,6.0,19.0,54.0,80.0,20.0,34.0,40.0,3.0,18.0,19.0,12.0,37.0,10.0,20.0,13.0,65.0,2.0,11.0,9.0,4.0,10.0,10.0,4.0,3.0,15.0,4.0,4.0,4.0,6.0,16.0,7.0,5.0,11.0,6.0,5.0,4.0,4.0,7.0,2.0,8.0,20.0,16.0,21.0,10.0,12.0,6.0,62.0,55.0,173.0,223.0,44.0,52.0,59.0,75.0,58.0,60.0,28.0,56.0,35.0,34.0,33.0,72.0,28.0
